sigla,idpozo,area,cod_area,empresa,yacimiento,cod_yacimiento,formacion,cuenca,provincia,cota,profundidad,clasificacion,subclasificacion,tipo_recurso,sub_tipo_recurso,gasplus,tipopozo,tipoextraccion,tipoestado,adjiv_fecha_inicio_perf,adjiv_fecha_fin_perf,adjiv_fecha_inicio_term,adjiv_fecha_fin_term,geojson,geom,geometry,provincia_geojson,match_check
SIP.MAG.AM-105,129797.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2090.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-106,129798.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1756.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-113,129799.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2377.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-114,129800.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1996.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-115,129801.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2071.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-116,129802.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2948.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-117,129803.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2040.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-118,129804.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1838.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.384549000000007,-52.531370000000003]}",0101000020E610000069AD68739C1851C0AB09A2EE03444AC0,POINT (-68.384549 -52.53137),,True
SIP.MAG.AM-201,129805.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2700.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-202,129806.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1930.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-203,129807.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2809.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-204,129808.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2360.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-205,129809.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,3007.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-206,129810.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2696.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-207,129811.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1716.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-208,129812.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1703.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-209,129813.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1952.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-210,129814.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2230.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-211,129815.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1662.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-212,129816.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1760.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.311398999999994,-52.549014999999997]}",0101000020E6100000744012F6ED1351C0B8019F1F46464AC0,POINT (-68.311399 -52.549015),,True
SIP.MAG.AM-501,129817.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2362.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-502,129818.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2654.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-503,129819.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,3042.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-504,129820.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,3400.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-505,129821.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2872.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-506,129822.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2712.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-507,129823.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1930.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-508,129824.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2670.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-509,129825.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2930.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-510,129826.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,1780.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-511,129827.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2485.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Parado Transitoriamente,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
SIP.MAG.AM-512,129828.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Tierra del Fuego,0.0,2900.0,No informado,No informado,No informado,No informado,no,Petrolífero,Surgencia Natural,Extracción Efectiva,,,,,"{""type"":""Point"",""coordinates"":[-68.252159000000006,-52.570556000000003]}",0101000020E61000001899805F231051C0AF44A0FA07494AC0,POINT (-68.252159 -52.570556),,True
CA-12,130917.0,LA PALOMA - CERRO ALQUITRAN,LPCA,PETROQUIMICA COMODORO RIVADAVIA S.A.,MINA CERRO DEL ALQUITRAN,MCA,pircala,NEUQUINA,Mendoza,1725.05,400.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Otras Situación Inactivo,,,,,"{""type"":""Point"",""coordinates"":[-69.490690000000001,-43.929139999999997]}",0101000020E61000005A9E0777675F51C0E5B33C0FEEF645C0,POINT (-69.49069 -43.92914),Chubut,True
ESA.MA.HE2.X-1,131947.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,,AUSTRAL,Estado Nacional,38.5,1663.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.012428,-52.579304999999998]}",0101000020E61000008063CF9ECB0051C063B48EAA264A4AC0,POINT (-68.012428 -52.579305),,True
YPF.SC.MG.Ali.x-1,132417.0,CENTRO GOLFO SAN JORGE MARINA SANTA CRUZ ,CGSC,PAN AMERICAN ENERGY SL,CGSJM-1 (Santa Cruz),CGSC,mina el carmen,GOLFO SAN JORGE,Santa Cruz,37.08,0.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Otras Situación Inactivo,,,,,"{""type"":""Point"",""coordinates"":[-66.633599798099993,-46.069826087499997]}",0101000020E6100000DEE52AE68CA850C02D1CAD0FF00847C0,POINT (-66.6335997981 -46.0698260875),,True
YPF.Ch.MG.Au.x-1,132418.0,CENTRO GOLFO SAN JORGE MARINA CHUBUT,CGCH,PAN AMERICAN ENERGY SL,CGSJM-1 (Chubut),Y040,el trebol,GOLFO SAN JORGE,Chubut,42.1,0.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Otras Situación Inactivo,,,,,"{""type"":""Point"",""coordinates"":[-66.763645950699996,-45.915291021900003]}",0101000020E6100000ADFE4393DFB050C004B1964128F546C0,POINT (-66.7636459507 -45.9152910219),,True
YPF.Ch.MG.Eli.x-1,132419.0,CENTRO GOLFO SAN JORGE MARINA CHUBUT,CGCH,PAN AMERICAN ENERGY SL,CGSJM-1 (Chubut),Y040,comodoro rivadavia,GOLFO SAN JORGE,Chubut,34.3,0.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Otras Situación Inactivo,,,,,"{""type"":""Point"",""coordinates"":[-66.921063597100002,-45.977990664700002]}",0101000020E610000029C5BAB4F2BA50C0045750CC2EFD46C0,POINT (-66.9210635971 -45.9779906647),,True
ESA.MA.HE2.X-2,132599.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,,AUSTRAL,Estado Nacional,38.9,1501.9,EXPLORACION,EXPLORACION,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.018280000000004,-52.548580999999999]}",0101000020E6100000F08AE07F2B0151C07E1AF7E637464AC0,POINT (-68.01828 -52.548581),,True
ESA.MA.HE2.X-3,132698.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,,AUSTRAL,Estado Nacional,38.9,1460.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.936892999999998,-52.593499000000001]}",0101000020E61000007CB60E0EF6FB50C0B79A75C6F74B4AC0,POINT (-67.936893 -52.593499),,True
YPF.Ch.MG.Sil.x-1,133006.0,CENTRO GOLFO SAN JORGE MARINA CHUBUT,CGCH,PAN AMERICAN ENERGY SL,CGSJM-1 (Chubut),Y040,el trebol,GOLFO SAN JORGE,Chubut,37.4,0.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Otras Situación Inactivo,,,,,"{""type"":""Point"",""coordinates"":[-66.855300081999999,-45.917591217800002]}",0101000020E6100000311D8E3CBDB650C01FC607A173F546C0,POINT (-66.855300082 -45.9175912178),,True
PAR.MdN.ECN.ia-418,134480.0,JAGÜEL CASA DE PIEDRA,JCPA,PLUSPETROL S.A.,EL CORCOBO NORTE,ECCN,centenario,NEUQUINA,Mendoza,665.51,670.0,SERVICIO,INYECTOR TERCIARIA,No informado,No informado,no,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,2010-07-23,2010-07-27,2010-08-01,2010-08-05,"{""type"":""Point"",""coordinates"":[-68.522909999999996,-37.463810000000002]}",0101000020E61000001630815B772151C065C746205EBB42C0,POINT (-68.52291 -37.46381),Neuquén,True
SH.CMA-14.MLD3.x-1,134896.0,OCTANS-PEGASO,OPE,ENAP SIPETROL ARGENTINA S.A.,OCTANS-PEGASO,OPE,springhill,AUSTRAL,Santa Cruz,33.0,1255.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Gasífero,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.594800000000006,-51.652999999999999]}",0101000020E61000004BEA0434112651C0DD24068195D349C0,POINT (-68.5948 -51.653),,True
SH.CMA-14.GGH6.x-1,134897.0,OCTANS-PEGASO,OPE,ENAP SIPETROL ARGENTINA S.A.,OCTANS-PEGASO,OPE,springhill,AUSTRAL,Santa Cruz,35.8,1251.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Gasífero,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.714600000000004,-51.800400000000003]}",0101000020E61000002F6EA301BC2D51C0F5DBD78173E649C0,POINT (-68.7146 -51.8004),,True
SH.CMA-14.GHA4.x-1,134898.0,OCTANS-PEGASO,OPE,ENAP SIPETROL ARGENTINA S.A.,OCTANS-PEGASO,OPE,springhill,AUSTRAL,Santa Cruz,37.0,1150.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Gasífero,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.615399999999994,-51.753100000000003]}",0101000020E6100000567DAEB6622751C00E4FAF9465E049C0,POINT (-68.6154 -51.7531),,True
SH.CMA-14.GHF2.x-1,134899.0,OCTANS-PEGASO,OPE,ENAP SIPETROL ARGENTINA S.A.,OCTANS-PEGASO,OPE,springhill,AUSTRAL,Santa Cruz,35.0,180.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Gasífero,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.437899999999999,-51.716000000000001]}",0101000020E6100000C7BAB88D061C51C0CFF753E3A5DB49C0,POINT (-68.4379 -51.716),,True
SH.CMA-14.GIA5.x-1,134900.0,OCTANS-PEGASO,OPE,ENAP SIPETROL ARGENTINA S.A.,OCTANS-PEGASO,OPE,springhill,AUSTRAL,Santa Cruz,32.9,1220.6,EXPLORACION,EXPLORACION,No informado,No informado,no,Gasífero,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.239500000000007,-51.7712]}",0101000020E610000017D9CEF7530F51C06D567DAEB6E249C0,POINT (-68.2395 -51.7712),,True
SH.CMA-14.GBB9.x-1,134901.0,OCTANS-PEGASO,OPE,ENAP SIPETROL ARGENTINA S.A.,OCTANS-PEGASO,OPE,springhill,AUSTRAL,Santa Cruz,33.0,1255.0,EXPLORACION,EXPLORACION,No informado,No informado,no,Gasífero,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.594800000000006,-51.652999999999999]}",0101000020E61000004BEA0434112651C0DD24068195D349C0,POINT (-68.5948 -51.653),,True
TA.CMA-9.HCP-4,134922.0,CUENCA MARINA AUSTRAL 1,CAU,TOTAL AUSTRAL S.A.,HIDRA-HIDRA SUR,HID,springhill,AUSTRAL,Tierra del Fuego,45.0,4829.0,No informado,No informado,No informado,No informado,no,Petrolífero,Gas Lift,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.180000000000007,-52.835999999999999]}",0101000020E6100000EC51B81E850B51C05EBA490C026B4AC0,POINT (-68.18 -52.836),,True
SH-CMA14-Mu x-1,134928.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,1624.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.941776000000004,-52.407801999999997]}",0101000020E6100000180AD80E46FC50C0279F1EDB32344AC0,POINT (-67.941776 -52.407802),,True
SH-CMA14 Ss x-1,134929.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,1350.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.304111000000006,-52.159928999999998]}",0101000020E6100000A6D6FB8D761351C04B57B08D78144AC0,POINT (-68.304111 -52.159929),,True
SH-CMA14 To x-1,134930.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,850.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.584232,-51.925811000000003]}",0101000020E6100000B5519D0E64E550C077A38FF980F649C0,POINT (-67.584232 -51.925811),,True
SH-CMA14 Ce x-1,134931.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,106.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.044721999999993,-52.521777999999998]}",0101000020E610000059DAA9B9DC0251C0DAE21A9FC9424AC0,POINT (-68.044722 -52.521778),,True
SCA T Er x-1,134932.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,1231.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.776691,-51.298153999999997]}",0101000020E61000003E062B4EB53151C0F69507E929A649C0,POINT (-68.776691 -51.298154),,True
SH-Helix - Mgh9 1,134933.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,1575.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.996534999999994,-52.528551]}",0101000020E61000007094BC3AC7FF50C051A2258FA7434AC0,POINT (-67.996535 -52.528551),,True
CAM Ce x-1,134934.0,E-2 (ENARSA-2),ENA2,,E-2 (ENARSA-2),ENS2,springhill,AUSTRAL,Estado Nacional,0.0,1040.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.655203,-51.109093999999999]}",0101000020E61000006E4F90D8EE2951C04C18CDCAF68D49C0,POINT (-68.655203 -51.109094),,True
SH-CMA14-MFH-9 x-1b,134935.0,MAGALLANES,MAG,ENAP SIPETROL ARGENTINA S.A.,MAGALLANES,MAG,springhill,AUSTRAL,Santa Cruz,0.0,2096.0,No informado,No informado,No informado,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-68.366418999999993,-52.528945]}",0101000020E61000008368AD68731751C0FD304278B4434AC0,POINT (-68.366419 -52.528945),,True
