"provincia","prod_gas"
"Rio Negro","319.24"
"Rio Negro","320.04"
"Rio Negro","320.53"
"Rio Negro","320.96"
"Rio Negro","321.03"
"Rio Negro","323.48"
"Rio Negro","325.13"
"Rio Negro","327.35"
"Rio Negro","329.49"
"Rio Negro","330.16"
"Rio Negro","331.68"
"Rio Negro","332.04"
"Rio Negro","332.13"
"Rio Negro","332.53"
"Rio Negro","332.70"
"Rio Negro","333.56"
"Rio Negro","334.17"
"Rio Negro","336.82"
"Rio Negro","336.84"
"Rio Negro","344.54"
"Rio Negro","345.26"
"Rio Negro","346.06"
"Rio Negro","346.61"
"Rio Negro","347.3"
"Rio Negro","348.64"
"Rio Negro","348.85"
"Rio Negro","350.56"
"Rio Negro","353.52"
"Rio Negro","355.00"
"Rio Negro","355.43"
"Rio Negro","355.59"
"Rio Negro","357.4"
"Rio Negro","361.08"
"Rio Negro","361.13"
"Rio Negro","366.18"
"Rio Negro","368.43"
"Rio Negro","370.9"
"Rio Negro","371.76"
"Rio Negro","385.6808718"
"Rio Negro","387.51"
"Rio Negro","390.3"
"Rio Negro","390.65"
"Rio Negro","392"
"Rio Negro","392.6"
"Rio Negro","393.37"
"Rio Negro","394.82"
"Rio Negro","411.62"
"Rio Negro","426.44"
"Rio Negro","428.67"
"Rio Negro","431.31"
"Rio Negro","433.89"
"Rio Negro","444.37"
"Rio Negro","452.05"
"Rio Negro","457.47"
"Rio Negro","457.71"
"Rio Negro","458.57"
"Rio Negro","462.45"
"Rio Negro","462.55"
"Rio Negro","464.66"
"Rio Negro","466.13"
"Rio Negro","469.776376"
"Rio Negro","475.42"
"Rio Negro","477.84"
"Rio Negro","480.23"
"Rio Negro","486.06"
"Rio Negro","488.13"
"Rio Negro","490.24"
"Rio Negro","496.53"
"Rio Negro","499.95"
"Rio Negro","509.48"
"Rio Negro","513.00"
"Rio Negro","534.84"
"Rio Negro","541.97"
"Rio Negro","542.32"
"Rio Negro","544.03"
"Rio Negro","545.98"
"Rio Negro","555.00"
"Rio Negro","558.8"
"Rio Negro","584.924894"
"Rio Negro","589.59"
"Rio Negro","589.86"
"Rio Negro","599.9109543"
"Rio Negro","609.17"
"Rio Negro","634.79"
"Rio Negro","637.0899734"
"Rio Negro","694.79"
"Rio Negro","722.6876329"
"Rio Negro","744.1243753"
"Rio Negro","785.42"
"Rio Negro","830.25"
"Rio Negro","899.00"
"Rio Negro","900.00"
"Rio Negro","930.00"
"Rio Negro","959.1542728"
"Rio Negro","960.00"
"Rio Negro","976.50"
"Rio Negro","977.33"
"Rio Negro","978.65"
"Rio Negro","984.00"
"Rio Negro","988.32"
"Rio Negro","990.00"
"Rio Negro","1017.44"
"Rio Negro","1018.49"
"Rio Negro","1020.00"
"Rio Negro","1035.339296"
"Rio Negro","1036.7"
"Rio Negro","1038.42"
"Rio Negro","1039.83"
"Rio Negro","1050.00"
"Rio Negro","1054.50"
"Rio Negro","1057.37"
"Rio Negro","1062.75"
"Rio Negro","1065.19"
"Rio Negro","1085.64"
"Rio Negro","1089.33"
"Rio Negro","1090.33"
"Rio Negro","1110.00"
"Rio Negro","1115.410961"
"Rio Negro","1116.00"
"Rio Negro","1130.04"
"Rio Negro","1147.00"
"Rio Negro","1168.50"
"Rio Negro","1197.00"
"Rio Negro","1214.63"
"Rio Negro","1235.00"
"Rio Negro","1240.00"
"Rio Negro","1260.00"
"Rio Negro","1298.292167"
"Rio Negro","1303.33"
"Rio Negro","1310.407904"
"Rio Negro","1322.25"
"Rio Negro","1350.00"
"Rio Negro","1372.50"
"Rio Negro","1395.00"
"Rio Negro","1410.00"
"Rio Negro","1430.00"
"Rio Negro","1440.00"
"Rio Negro","1445.00"
"Rio Negro","1457.00"
"Rio Negro","1468.535291"
"Rio Negro","1470.00"
"Rio Negro","1484.00"
"Rio Negro","1488.00"
"Rio Negro","1500.00"
"Rio Negro","1513.98"
"Rio Negro","1522.878593"
"Rio Negro","1547.63"
"Rio Negro","1553.25"
"Rio Negro","1560.00"
"Rio Negro","1571.00"
"Rio Negro","1576.67"
"Rio Negro","1576.84"
"Rio Negro","1588.17"
"Rio Negro","1589.33"
"Rio Negro","1599.490692"
"Rio Negro","1602.89"
"Rio Negro","1612.00"
"Rio Negro","1617.797898"
"Rio Negro","1620.00"
"Rio Negro","1622.44"
"Rio Negro","1628.41"
"Rio Negro","1634.00"
"Rio Negro","1640.05"
"Rio Negro","1643.00"
"Rio Negro","1646.35"
"Rio Negro","1646.52"
"Rio Negro","1649.25"
"Rio Negro","1663.18"
"Rio Negro","1674.23"
"Rio Negro","1686.722687"
"Rio Negro","1695.07"
"Rio Negro","1700.42"
"Rio Negro","1705.00"
"Rio Negro","1710.00"
"Rio Negro","1726.489535"
"Rio Negro","1743.73"
"Rio Negro","1744.53"
"Rio Negro","1752.75"
"Rio Negro","1764.63"
"Rio Negro","1767.00"
"Rio Negro","1770.00"
"Rio Negro","1780.17"
"Rio Negro","1827.50"
"Rio Negro","1829.00"
"Rio Negro","1841.71"
"Rio Negro","1874.25"
"Rio Negro","1890.00"
"Rio Negro","1920.67"
"Rio Negro","1947.75"
"Rio Negro","2004.482684"
"Rio Negro","2015.00"
"Rio Negro","2028.342001"
"Rio Negro","2085.33"
"Rio Negro","2116.801097"
"Rio Negro","2225.987822"
"Rio Negro","2308.993831"
"Rio Negro","2516.015555"
"Rio Negro","2734.746419"
"Rio Negro","3290.46"
"Rio Negro","3678.35"
"Mendoza","0.013031"
"Mendoza","0.019394"
"Mendoza","0.021120"
"Mendoza","0.045773"
"Mendoza","2.588432"
"Mendoza","8.235673"
"Mendoza","9.954472"
"Mendoza","11.17172"
"Mendoza","13.66255"
"Mendoza","13.88306"
"Mendoza","15.4"
"Mendoza","22.62308"
"Mendoza","22.65515"
"Mendoza","28.60687"
"Mendoza","29.12602"
"Mendoza","33.20625"
"Mendoza","33.44596"
"Mendoza","33.69883"
"Mendoza","34.89"
"Mendoza","35.66"
"Mendoza","39.97613"
"Mendoza","42.17124"
"Mendoza","43.09477"
"Mendoza","59.60683"
"Mendoza","63.60"
"Mendoza","68.27648"
"Mendoza","68.51471"
"Mendoza","68.61000"
"Mendoza","69.04144"
"Mendoza","74.54256"
"Mendoza","96.43704"
"Mendoza","98.67567"
"Mendoza","109.05"
"Mendoza","111.49"
"Mendoza","114.3752"
"Mendoza","114.55"
"Mendoza","117.19"
"Mendoza","120.83"
"Mendoza","121.07"
"Mendoza","121.1977"
"Mendoza","133.8870"
"Mendoza","146.4017"
"Mendoza","147.9109"
"Mendoza","151.1540"
"Mendoza","155.3681"
"Mendoza","155.4957"
"Mendoza","155.5800"
"Mendoza","165.4377"
"Mendoza","168.1473"
"Mendoza","176.0537"
"Mendoza","191.11"
"Mendoza","204.29"
"Mendoza","241.55"
"Mendoza","288.4567"
"Mendoza","310.05"
"Mendoza","581.3"
"Mendoza","728.73"
"Mendoza","1075.62"
"Mendoza","1198.04"
"Mendoza","1229.59"
"Mendoza","1235.29"
"Mendoza","1263.62"
"Mendoza","1266.85"
"Mendoza","1282.08"
"Mendoza","1287.51"
"Mendoza","1311.37"
"Mendoza","1315.68"
"Mendoza","1348.03"
"Mendoza","1699.94"
"Mendoza","1990.6"
"Mendoza","2077.63"
"Chubut","9.62"
"Chubut","11.9"
"Chubut","12"
"Chubut","15.71"
"Chubut","17.4"
"Chubut","18.5"
"Chubut","19.07"
"Chubut","20.55"
"Chubut","28.71953"
"Chubut","29.39480"
"Chubut","30.54679"
"Chubut","31.01455"
"Chubut","33.50739"
"Chubut","36.87766"
"Chubut","39.50288"
"Chubut","41.16277"
"Chubut","50.51086"
